URLs,subdirectory1,subdirectory2,subdirectory3,subdirectory4
https://www.tradingview.com/chart/BTCUSD/7JMZD9Q2-HOW-TO-BALANCE-YOUR-LIFE-AND-TRADING/,chart,BTCUSD,7JMZD9Q2-HOW-TO-BALANCE-YOUR-LIFE-AND-TRADING,
https://www.tradingview.com/chart/XBTUSD.P/1tAQ8qTn-Bitcoin-Historical-Volatility-Moving-Under-40-Leads-to-Big-Moves/,chart,XBTUSD.P,1tAQ8qTn-Bitcoin-Historical-Volatility-Moving-Under-40-Leads-to-Big-Moves,
https://www.tradingview.com/chart/NFLX/XX8hFAFr-THE-WEEK-AHEAD-DAL-WFC-NFLX-EARNINGS-XOP-GDXJ-EWZ/,chart,NFLX,XX8hFAFr-THE-WEEK-AHEAD-DAL-WFC-NFLX-EARNINGS-XOP-GDXJ-EWZ,
https://www.tradingview.com/chart/DAL/pnzYcYK0-Airlines/,chart,DAL,pnzYcYK0-Airlines,
https://www.tradingview.com/chart/TSLA/UDIPLnkj-TSLA-Monthly-RSI-of-87/,chart,TSLA,UDIPLnkj-TSLA-Monthly-RSI-of-87,
https://www.tradingview.com/chart/BTCUSD/94yfLzxH-How-To-Trade-Classical-Head-And-Shoulder-Formations/,chart,BTCUSD,94yfLzxH-How-To-Trade-Classical-Head-And-Shoulder-Formations,
https://www.tradingview.com/chart/NZDCHF/PxnWlarh-How-I-trade-Price-Action-Structures-Patterns/,chart,NZDCHF,PxnWlarh-How-I-trade-Price-Action-Structures-Patterns,
https://www.tradingview.com/chart/EURCAD/SAhPRox5-My-favorite-Forex-Cross-right-now-EURCAD-Daily/,chart,EURCAD,SAhPRox5-My-favorite-Forex-Cross-right-now-EURCAD-Daily,
https://www.tradingview.com/chart/C/TWQ5gpkr-Citigroup-looks-undervalued-but-too-risky-to-enter-here/,chart,C,TWQ5gpkr-Citigroup-looks-undervalued-but-too-risky-to-enter-here,
https://www.tradingview.com/chart/GBPUSD/HHsrcUa4-Five-reasons-to-sell-GBPUSD/,chart,GBPUSD,HHsrcUa4-Five-reasons-to-sell-GBPUSD,
https://www.tradingview.com/chart/SPX/FUzfLy3o-Is-it-time-to-lighten-equities-and-go-overweight-gold/,chart,SPX,FUzfLy3o-Is-it-time-to-lighten-equities-and-go-overweight-gold,
https://www.tradingview.com/chart/NFLX/eNz0Lm5r-Netflix-NFLX-Earnings-Estimates-Q2-2020/,chart,NFLX,eNz0Lm5r-Netflix-NFLX-Earnings-Estimates-Q2-2020,
https://www.tradingview.com/chart/FB/RLB46PBa-Watch-the-FANG-into-OPEX-on-Friday-7-17/,chart,FB,RLB46PBa-Watch-the-FANG-into-OPEX-on-Friday-7-17,
https://www.tradingview.com/chart/HG1!/K44s7Cy6-Huge-Level-for-Copper/,chart,HG1!,K44s7Cy6-Huge-Level-for-Copper,
https://www.tradingview.com/chart/TWTR/heyWnJOf-TWTR-Scalp-short-because-of-the-great-hack/,chart,TWTR,heyWnJOf-TWTR-Scalp-short-because-of-the-great-hack,
https://www.tradingview.com/chart/AEX/jotEGTkK-AEX-longer-term-it-won-t-end-well/,chart,AEX,jotEGTkK-AEX-longer-term-it-won-t-end-well,
https://www.tradingview.com/chart/BTC.D/iz6ezBJv-Is-BTC-is-ready-to-recover-some-market-cap/,chart,BTC.D,iz6ezBJv-Is-BTC-is-ready-to-recover-some-market-cap,
https://www.tradingview.com/chart/SPCE/qVeSBGGh-SPCE-Bullish-Breakout-The-Beginning-To-New-Highs-IMO/,chart,SPCE,qVeSBGGh-SPCE-Bullish-Breakout-The-Beginning-To-New-Highs-IMO,
https://www.tradingview.com/chart/BTCUSD/119RQjOu-Potential-breakout-on-BTCUSD-to-the-upside/,chart,BTCUSD,119RQjOu-Potential-breakout-on-BTCUSD-to-the-upside,
https://www.tradingview.com/chart/RINF/I22O3Z3A-Awaiting-inflation-The-bond-market-will-tell-you-TLT/,chart,RINF,I22O3Z3A-Awaiting-inflation-The-bond-market-will-tell-you-TLT,
https://www.tradingview.com/chart/BTCUSD/oX9xOUEe-BITCOIN-Expect-a-New-MARKET-CYCLE-Soon/,chart,BTCUSD,oX9xOUEe-BITCOIN-Expect-a-New-MARKET-CYCLE-Soon,
https://www.tradingview.com/chart/RBC/4Te0T8NB-RBC-Regal-Beloit/,chart,RBC,4Te0T8NB-RBC-Regal-Beloit,
https://www.tradingview.com/chart/GC1!/VjqFywpB-LONG-Gold/,chart,GC1!,VjqFywpB-LONG-Gold,
https://www.tradingview.com/chart/EGOV/R6NDZpWK-Review-of-some-low-priced-stocks/,chart,EGOV,R6NDZpWK-Review-of-some-low-priced-stocks,
https://www.tradingview.com/chart/ETH.D/Ut1EoahL-eth-dom-looks-very-interesting/,chart,ETH.D,Ut1EoahL-eth-dom-looks-very-interesting,
https://www.tradingview.com/chart/XAUUSD/tkgv48wi-5-Fundamental-Truths-of-Trading/,chart,XAUUSD,tkgv48wi-5-Fundamental-Truths-of-Trading,
https://www.tradingview.com/chart/SPX/G7RhPuNw-S-P-500-Megaphone-Pattern-Major-RSI-Divergence-Second-Wave/,chart,SPX,G7RhPuNw-S-P-500-Megaphone-Pattern-Major-RSI-Divergence-Second-Wave,
https://www.tradingview.com/chart/PLATINUM/2hQXPjhS-Gold-Platinum-or-Both/,chart,PLATINUM,2hQXPjhS-Gold-Platinum-or-Both,
https://www.tradingview.com/chart/BTCUSD/oOPI85j2-BTC-Weekly-Outlook-FA-TA/,chart,BTCUSD,oOPI85j2-BTC-Weekly-Outlook-FA-TA,
https://www.tradingview.com/chart/TSLA/a7lQClnN-Upcoming-earnings-and-year-to-date-price-action/,chart,TSLA,a7lQClnN-Upcoming-earnings-and-year-to-date-price-action,
https://www.tradingview.com/chart/CADCHF/uO2eKG8I-U-Shape-Reversal-Possible-Opportunity-for-LONG/,chart,CADCHF,uO2eKG8I-U-Shape-Reversal-Possible-Opportunity-for-LONG,
https://www.tradingview.com/chart/NDX/oydsvPkq-NDX-to-SPX-ratio-tech-wreck-2-0/,chart,NDX,oydsvPkq-NDX-to-SPX-ratio-tech-wreck-2-0,
https://www.tradingview.com/chart/DXY/jCghBrU7-Battle-between-the-safe-havens-USD-vs-JPY/,chart,DXY,jCghBrU7-Battle-between-the-safe-havens-USD-vs-JPY,
https://www.tradingview.com/chart/FED/RESPPMA_XCH52_N_WW/3HMURH09-Fed-Balance-Sheet-vs-SPX/,chart,FED,RESPPMA_XCH52_N_WW,3HMURH09-Fed-Balance-Sheet-vs-SPX
https://www.tradingview.com/chart/ARMK/kFeR1R88-Testing-trading-my-screener-10day-cross-20day-SMA/,chart,ARMK,kFeR1R88-Testing-trading-my-screener-10day-cross-20day-SMA,
https://www.tradingview.com/chart/XAUUSD/SzytU5cX-Is-gold-ready-for-a-major-correction/,chart,XAUUSD,SzytU5cX-Is-gold-ready-for-a-major-correction,
https://www.tradingview.com/chart/TSLA/aBFC4a8u-The-Virus-Tech-Momentum-ETF-Stealing-BTC-Interest/,chart,TSLA,aBFC4a8u-The-Virus-Tech-Momentum-ETF-Stealing-BTC-Interest,
https://www.tradingview.com/chart/SPX500USD/Wrp5DqlT-Outsmarting-Your-Opponent/,chart,SPX500USD,Wrp5DqlT-Outsmarting-Your-Opponent,
https://www.tradingview.com/chart/TSLA/xQPc85vq-TESLA-earnings/,chart,TSLA,xQPc85vq-TESLA-earnings,
https://www.tradingview.com/chart/ETHUSD/PFABopym-ETH-USD-Bullish-Daily-Pattern/,chart,ETHUSD,PFABopym-ETH-USD-Bullish-Daily-Pattern,
https://www.tradingview.com/chart/BTCUSD/YGKorehP-Using-the-Strategy-Tester-to-Evaluate-a-Strategy/,chart,BTCUSD,YGKorehP-Using-the-Strategy-Tester-to-Evaluate-a-Strategy,
https://www.tradingview.com/chart/EURUSD/2WXl5oJZ-EURUSD-Approaching-12-YEAR-Historical-Level/,chart,EURUSD,2WXl5oJZ-EURUSD-Approaching-12-YEAR-Historical-Level,
https://www.tradingview.com/chart/SLV/kmI9UXlE-Insanity-move-in-Silver/,chart,SLV,kmI9UXlE-Insanity-move-in-Silver,
https://www.tradingview.com/chart/GBPCAD/3k5Yf9tV-GBPCAD-LONG/,chart,GBPCAD,3k5Yf9tV-GBPCAD-LONG,
https://www.tradingview.com/chart/ETHBTC/kSdBbjJR-ETHBTC-breaks-out-Huge-Gann-50-50-target-in-sight/,chart,ETHBTC,kSdBbjJR-ETHBTC-breaks-out-Huge-Gann-50-50-target-in-sight,
https://www.tradingview.com/chart/DXY/gIHMbGbL-US-Dollar-Index-overview-update-Near-resistance/,chart,DXY,gIHMbGbL-US-Dollar-Index-overview-update-Near-resistance,
https://www.tradingview.com/chart/VIX/eNXxbJZo-W-Recovery-VIX-certainly-looks-like-it/,chart,VIX,eNXxbJZo-W-Recovery-VIX-certainly-looks-like-it,
https://www.tradingview.com/chart/VIX/zIAW4qax-ridethepig-VIX-Slingshot-In-Play/,chart,VIX,zIAW4qax-ridethepig-VIX-Slingshot-In-Play,
https://www.tradingview.com/chart/BTCUSD/gPCV8EYb-Bitcoin-is-in-staircase-mode-intra-day/,chart,BTCUSD,gPCV8EYb-Bitcoin-is-in-staircase-mode-intra-day,
https://www.tradingview.com/chart/USDCAD/y1wYHpG2-The-best-long-term-indicator/,chart,USDCAD,y1wYHpG2-The-best-long-term-indicator,
https://www.tradingview.com/chart/NQ1!/jzCh3bvx-Chart-of-the-Day-Nasdaq-on-knife-s-edge/,chart,NQ1!,jzCh3bvx-Chart-of-the-Day-Nasdaq-on-knife-s-edge,
https://www.tradingview.com/chart/BTCUSD/0djoCeif-Bitcoin-Pivot-Points-one-of-TV-s-greatest-free-tools/,chart,BTCUSD,0djoCeif-Bitcoin-Pivot-Points-one-of-TV-s-greatest-free-tools,
https://www.tradingview.com/chart/XAUUSD/o3XAtUaa-Gold-has-plenty-of-room-to-run-relative-to-money-supply/,chart,XAUUSD,o3XAtUaa-Gold-has-plenty-of-room-to-run-relative-to-money-supply,
https://www.tradingview.com/chart/ETHUSD.P/gDcjQC3V-ETH-Approaching-Crucial-Zone/,chart,ETHUSD.P,gDcjQC3V-ETH-Approaching-Crucial-Zone,
https://www.tradingview.com/chart/AAPL/jd4hIXC4-The-Cleanest-Chart-In-The-Market-Is-Starting-To-Crack/,chart,AAPL,jd4hIXC4-The-Cleanest-Chart-In-The-Market-Is-Starting-To-Crack,
https://www.tradingview.com/chart/ETHBTC/NMIdpas2-Ethereum-Strength-vs-Bitcoin-Providing-Alt-Seasons-since-2017/,chart,ETHBTC,NMIdpas2-Ethereum-Strength-vs-Bitcoin-Providing-Alt-Seasons-since-2017,
https://www.tradingview.com/chart/DXY/vzzO07B3-It-s-Do-or-Die-for-Dollar-Strength-7-25-2020/,chart,DXY,vzzO07B3-It-s-Do-or-Die-for-Dollar-Strength-7-25-2020,
https://www.tradingview.com/chart/BTCUSD/sH0eFrBl-If-BTC-breaks-logarithmic-resistance-the-big-rally-starts/,chart,BTCUSD,sH0eFrBl-If-BTC-breaks-logarithmic-resistance-the-big-rally-starts,
https://www.tradingview.com/chart/GDXJ/rVcNnRJX-GDXJ-Clean-break-from-7-year-range/,chart,GDXJ,rVcNnRJX-GDXJ-Clean-break-from-7-year-range,
https://www.tradingview.com/chart/JBLU/jcxSbcnn-JetBlue-Airways-JBLU-Earnings-Estimates-Q2-2020/,chart,JBLU,jcxSbcnn-JetBlue-Airways-JBLU-Earnings-Estimates-Q2-2020,
https://www.tradingview.com/chart/SPY/GJr3N60X-SPX-and-the-Covid-Death-Numbers-Part-II/,chart,SPY,GJr3N60X-SPX-and-the-Covid-Death-Numbers-Part-II,
https://www.tradingview.com/chart/DXY/bZLmgbF1-Let-s-Get-Super-Precise-on-the-Dollar-Trend-Line/,chart,DXY,bZLmgbF1-Let-s-Get-Super-Precise-on-the-Dollar-Trend-Line,
https://www.tradingview.com/chart/XAUUSD/sfXVWMNf-Gold-appears-to-be-forming-a-classic-cup-and-handle-pattern/,chart,XAUUSD,sfXVWMNf-Gold-appears-to-be-forming-a-classic-cup-and-handle-pattern,
https://www.tradingview.com/chart/EURUSD/rnu9SkVG-Euro-bets-rise-as-Dollar-sinks-to-new-lows/,chart,EURUSD,rnu9SkVG-Euro-bets-rise-as-Dollar-sinks-to-new-lows,
https://www.tradingview.com/chart/EA/YzrzDP8M-EA-Double-Top-or-Pullback/,chart,EA,YzrzDP8M-EA-Double-Top-or-Pullback,
https://www.tradingview.com/chart/BTCUSD.P/y4qCu3BM-BTC-USD-Broke-Through-Ascending-Price-Channel-Target-11-5K/,chart,BTCUSD.P,y4qCu3BM-BTC-USD-Broke-Through-Ascending-Price-Channel-Target-11-5K,
https://www.tradingview.com/chart/XAGUSD/GcqbhDPc-Silver-Makes-7-Year-High-Gains-38-in-July/,chart,XAGUSD,GcqbhDPc-Silver-Makes-7-Year-High-Gains-38-in-July,
https://www.tradingview.com/chart/BTCUSD/up4aX1iA-Hypothetical-Play-For-a-Bitcoin-Upward-Channel/,chart,BTCUSD,up4aX1iA-Hypothetical-Play-For-a-Bitcoin-Upward-Channel,
https://www.tradingview.com/chart/NFLX/uzvaaVAz-NFLX-look-for-trade-setups-to-400/,chart,NFLX,uzvaaVAz-NFLX-look-for-trade-setups-to-400,
https://www.tradingview.com/chart/GBPUSD/yeBvvF9s-Waiting-for-Short-at-Resistance-1-2970-Level-Weekly-Correction/,chart,GBPUSD,yeBvvF9s-Waiting-for-Short-at-Resistance-1-2970-Level-Weekly-Correction,
https://www.tradingview.com/chart/SI1!/21PBs5lX-Silver-Reaches-38-2-Retrace-of-Drop-from-2011/,chart,SI1!,21PBs5lX-Silver-Reaches-38-2-Retrace-of-Drop-from-2011,
https://www.tradingview.com/chart/FRED/DFII10/3ySKeQ8L-Real-bond-yields-drive-gold-and-silver/,chart,FRED,DFII10,3ySKeQ8L-Real-bond-yields-drive-gold-and-silver
https://www.tradingview.com/chart/DXY/EyrTbFEG-USD-MAJORS-Daily-Breakdown/,chart,DXY,EyrTbFEG-USD-MAJORS-Daily-Breakdown,
https://www.tradingview.com/chart/VIX/uT4VfKLm-VIX-poised-for-a-sharp-breakout/,chart,VIX,uT4VfKLm-VIX-poised-for-a-sharp-breakout,
https://www.tradingview.com/chart/USOIL/mpLjuk9S-USOIL-26-50/,chart,USOIL,mpLjuk9S-USOIL-26-50,
https://www.tradingview.com/chart/AUDJPY/Dh4esEyQ-AUD-JPY-Potential-BUY/,chart,AUDJPY,Dh4esEyQ-AUD-JPY-Potential-BUY,
https://www.tradingview.com/chart/AMZN/19tQIkcg-AMAZON-falling-wedge-get-ready-for-the-breakout/,chart,AMZN,19tQIkcg-AMAZON-falling-wedge-get-ready-for-the-breakout,
https://www.tradingview.com/chart/BTCUSD/oB12qYFU-Bitcoin-Bulls-Halt-Above-11k-Mark-Uphold-Long-Hedging/,chart,BTCUSD,oB12qYFU-Bitcoin-Bulls-Halt-Above-11k-Mark-Uphold-Long-Hedging,
https://www.tradingview.com/chart/USDJPY/RSpwSwJ9-USDJPY-Long-Setup-Analysis/,chart,USDJPY,RSpwSwJ9-USDJPY-Long-Setup-Analysis,
https://www.tradingview.com/chart/SPX/Y1X3vuyD-Bollinger-Band-and-T-Line-Timing/,chart,SPX,Y1X3vuyD-Bollinger-Band-and-T-Line-Timing,
https://www.tradingview.com/chart/SKEW/M6P5nntf-Implied-Volatiliy-a-Risk-Pre-and-Post-Earnings-AMZN-AAPL-GOOGL/,chart,SKEW,M6P5nntf-Implied-Volatiliy-a-Risk-Pre-and-Post-Earnings-AMZN-AAPL-GOOGL,
https://www.tradingview.com/chart/TLT/K4xJfd5w-TLT-Treasuries-are-breaking-out-post-FOMC/,chart,TLT,K4xJfd5w-TLT-Treasuries-are-breaking-out-post-FOMC,
https://www.tradingview.com/chart/BTCUSD/iKA5fvaH-Bitcoin-2020/,chart,BTCUSD,iKA5fvaH-Bitcoin-2020,
https://www.tradingview.com/chart/CADJPY/RRz0WzOt-CADJPY-Long-Setup-Analysis/,chart,CADJPY,RRz0WzOt-CADJPY-Long-Setup-Analysis,
https://www.tradingview.com/chart/EURUSD/PtLEMN1C-EURUSD-Bigger-picture-Since-the-downtrend-started-in-Mar-2008/,chart,EURUSD,PtLEMN1C-EURUSD-Bigger-picture-Since-the-downtrend-started-in-Mar-2008,
https://www.tradingview.com/chart/INTC/OwiAGGIf-Intel-Corp-Decade-Long-Channel-at-Support/,chart,INTC,OwiAGGIf-Intel-Corp-Decade-Long-Channel-at-Support,
https://www.tradingview.com/chart/6J1!/hjpJsBKA-Japanese-Yen-Continued-Divergenece/,chart,6J1!,hjpJsBKA-Japanese-Yen-Continued-Divergenece,
https://www.tradingview.com/chart/BTCUSD/sVtQSi1t-BTC-USD-Balancing-At-The-Edge-Of-A-Cliff-How-Can-11-000-Hold/,chart,BTCUSD,sVtQSi1t-BTC-USD-Balancing-At-The-Edge-Of-A-Cliff-How-Can-11-000-Hold,
https://www.tradingview.com/chart/ODFL/zNIby6sc-Old-Dominion-Freight-Lines-should-have-a-190-price-target/,chart,ODFL,zNIby6sc-Old-Dominion-Freight-Lines-should-have-a-190-price-target,
https://www.tradingview.com/chart/LINKUSDT/nVHhIxRS-LINK-USDT-BTC-Y20-P3-E4-TA-on-the-Macro-structure/,chart,LINKUSDT,nVHhIxRS-LINK-USDT-BTC-Y20-P3-E4-TA-on-the-Macro-structure,
https://www.tradingview.com/chart/EURUSD/H8O6LsZR-CORONAVIRUS-How-COVID-19-Impacts-USD-EUR-GBP-CAD-and-CYN/,chart,EURUSD,H8O6LsZR-CORONAVIRUS-How-COVID-19-Impacts-USD-EUR-GBP-CAD-and-CYN,
https://www.tradingview.com/chart/SPX/aU3UNv9v-Is-the-S-P-500-at-Resistance/,chart,SPX,aU3UNv9v-Is-the-S-P-500-at-Resistance,
https://www.tradingview.com/chart/SPX/EAGILDa8-SPX-M2-paints-a-very-different-picture-of-the-global-market/,chart,SPX,EAGILDa8-SPX-M2-paints-a-very-different-picture-of-the-global-market,
https://www.tradingview.com/chart/SPX/jWBDZiNi-Best-investors-of-our-time/,chart,SPX,jWBDZiNi-Best-investors-of-our-time,
https://www.tradingview.com/chart/BTCUSD/XwiBLCdV-BTC-Updated-The-breakout-we-ve-been-waiting-for/,chart,BTCUSD,XwiBLCdV-BTC-Updated-The-breakout-we-ve-been-waiting-for,
https://www.tradingview.com/chart/BTCUSD/CSizeVfL-Bitcoin-10-Year-Prediction-180k-in-Two-Years/,chart,BTCUSD,CSizeVfL-Bitcoin-10-Year-Prediction-180k-in-Two-Years,
https://www.tradingview.com/chart/ETHUSD/4KhU04uV-When-is-the-ETH-pull-back/,chart,ETHUSD,4KhU04uV-When-is-the-ETH-pull-back,
https://www.tradingview.com/chart/EURUSD/YteBDA6e-EURUSD-False-Breakout/,chart,EURUSD,YteBDA6e-EURUSD-False-Breakout,
https://www.tradingview.com/chart/GC1!/46rrP8gP-2000-is-important-technical-level-for-gold/,chart,GC1!,46rrP8gP-2000-is-important-technical-level-for-gold,
https://www.tradingview.com/chart/BYND/jff4kEO9-THE-WEEK-AHEAD-BYND-ROKU-SQ-ETSY-UBER-EARNINGS-GDXJ-SLV/,chart,BYND,jff4kEO9-THE-WEEK-AHEAD-BYND-ROKU-SQ-ETSY-UBER-EARNINGS-GDXJ-SLV,
https://www.tradingview.com/chart/SSP/AZH8oEVg-Best-Scripts-of-the-Month-2020-07/,chart,SSP,AZH8oEVg-Best-Scripts-of-the-Month-2020-07,
https://www.tradingview.com/chart/BTC1!/oD1dcB1L-Bitcoin-Understanding-the-CME-Futures-Gap-1D-Aug-03/,chart,BTC1!,oD1dcB1L-Bitcoin-Understanding-the-CME-Futures-Gap-1D-Aug-03,
https://www.tradingview.com/chart/SPX/6vg4Tugo-Market-Outlook-August-2020-Bear-Markets-and-History/,chart,SPX,6vg4Tugo-Market-Outlook-August-2020-Bear-Markets-and-History,
https://www.tradingview.com/chart/SPX/yfgPonkw-SPX-S-P-500-fills-its-monster-gap-from-2-24/,chart,SPX,yfgPonkw-SPX-S-P-500-fills-its-monster-gap-from-2-24,
https://www.tradingview.com/chart/XAUUSD/qXRlD1SY-Gold-Continues-To-Set-New-Highs/,chart,XAUUSD,qXRlD1SY-Gold-Continues-To-Set-New-Highs,
https://www.tradingview.com/chart/NICKEL1!/YfJtxzHm-Nickel-battery-demand-on-the-rise/,chart,NICKEL1!,YfJtxzHm-Nickel-battery-demand-on-the-rise,
https://www.tradingview.com/chart/DXY/gJdf6ByS-USDX-Index-story-Oh-Mighty-King-Dollar-What-happened/,chart,DXY,gJdf6ByS-USDX-Index-story-Oh-Mighty-King-Dollar-What-happened,
https://www.tradingview.com/chart/GE/doYaFn55-GE-Bear-Flag/,chart,GE,doYaFn55-GE-Bear-Flag,
https://www.tradingview.com/chart/LTCUSD/61tHaSzi-Spongebart-LTC/,chart,LTCUSD,61tHaSzi-Spongebart-LTC,
https://www.tradingview.com/chart/AUDCAD/MUxArNe5-AUDCAD-Day-trade-signal-by-Keltner-channel/,chart,AUDCAD,MUxArNe5-AUDCAD-Day-trade-signal-by-Keltner-channel,
https://www.tradingview.com/chart/AMD/ah4rjthP-I-m-Looking-For-a-Short-On-AMD-Around-90/,chart,AMD,ah4rjthP-I-m-Looking-For-a-Short-On-AMD-Around-90,
https://www.tradingview.com/chart/NI225/JopfWwSK-NIKKEI-On-the-road-to-the-Quadruple-Top/,chart,NI225,JopfWwSK-NIKKEI-On-the-road-to-the-Quadruple-Top,
https://www.tradingview.com/chart/NAS100USD/ZYqrQwah-NAS-USD-New-Highs-As-The-Bears-Say-Lower-Keep-Trying-Guys/,chart,NAS100USD,ZYqrQwah-NAS-USD-New-Highs-As-The-Bears-Say-Lower-Keep-Trying-Guys,
https://www.tradingview.com/chart/GLD/I9o0RA8E-GLD-1D-New-Breakout-Positioning/,chart,GLD,I9o0RA8E-GLD-1D-New-Breakout-Positioning,
https://www.tradingview.com/chart/XBTUSD.P/CtL1HlXn-Bitcoin-to-32k/,chart,XBTUSD.P,CtL1HlXn-Bitcoin-to-32k,
https://www.tradingview.com/chart/NET/Znha0Dxh-Cloudflare-buy-zone-and-target-after-earnings/,chart,NET,Znha0Dxh-Cloudflare-buy-zone-and-target-after-earnings,
https://www.tradingview.com/chart/BB/RUh3qsFf-Major-bottom-in-Blackberry/,chart,BB,RUh3qsFf-Major-bottom-in-Blackberry,
https://www.tradingview.com/chart/USOIL/UMrlHGYi-Recovery-in-sight/,chart,USOIL,UMrlHGYi-Recovery-in-sight,
https://www.tradingview.com/chart/USOIL/APO9pSkT-USOIL-Buy-Signal/,chart,USOIL,APO9pSkT-USOIL-Buy-Signal,
https://www.tradingview.com/chart/AAPL/CHhV7Iv6-CTA-TRADING-STRATEGY-ONLY-SYSTEM-YOU-NEED-TO-USE/,chart,AAPL,CHhV7Iv6-CTA-TRADING-STRATEGY-ONLY-SYSTEM-YOU-NEED-TO-USE,
https://www.tradingview.com/chart/USDJPY/TU0AuAWy-USDJPY-PERSPECTIVE-FOR-THE-WEEK/,chart,USDJPY,TU0AuAWy-USDJPY-PERSPECTIVE-FOR-THE-WEEK,
https://www.tradingview.com/chart/BTCUSD/oMbGVvCW-BITCOIN-Price-CRASH-is-coming/,chart,BTCUSD,oMbGVvCW-BITCOIN-Price-CRASH-is-coming,
https://www.tradingview.com/chart/BRK.B/xoAz1jgz-BERKSHIRE-UPDATE-Approaching-The-Critical-Range-Now/,chart,BRK.B,xoAz1jgz-BERKSHIRE-UPDATE-Approaching-The-Critical-Range-Now,
https://www.tradingview.com/chart/BTCUSD/3r7TIIxH-What-would-you-rather-hold-the-GBP-or-a-shiny-gold-rock/,chart,BTCUSD,3r7TIIxH-What-would-you-rather-hold-the-GBP-or-a-shiny-gold-rock,
https://www.tradingview.com/chart/DXY/7lu4qPik-Evidence-for-inflation-Changes-in-DXY-CPI/,chart,DXY,7lu4qPik-Evidence-for-inflation-Changes-in-DXY-CPI,
https://www.tradingview.com/chart/TSLA/RDM9R9Tu-Tesla-Resting-After-400-Rise/,chart,TSLA,RDM9R9Tu-Tesla-Resting-After-400-Rise,
https://www.tradingview.com/chart/BTCUSD/roGJnAUn-Bitcoin-August-September-Trading-Plan/,chart,BTCUSD,roGJnAUn-Bitcoin-August-September-Trading-Plan,
https://www.tradingview.com/chart/XAUUSD/LRXNZZTL-Gold-Setting-Up-For-Head-Shoulders-Or-Other-Side-of-Channel/,chart,XAUUSD,LRXNZZTL-Gold-Setting-Up-For-Head-Shoulders-Or-Other-Side-of-Channel,
https://www.tradingview.com/chart/TUR/bhY7FjSn-Long-Turkey-An-Alternative-to-Short-Gold/,chart,TUR,bhY7FjSn-Long-Turkey-An-Alternative-to-Short-Gold,
https://www.tradingview.com/chart/BTCUSD/PJIbHM2n-What-is-a-Trading-Plan-and-what-to-include-in-there/,chart,BTCUSD,PJIbHM2n-What-is-a-Trading-Plan-and-what-to-include-in-there,
https://www.tradingview.com/chart/BABA/qJh92JDJ-BABA-Top-of-Channel-Buying-Opportunity-235-to-245/,chart,BABA,qJh92JDJ-BABA-Top-of-Channel-Buying-Opportunity-235-to-245,
https://www.tradingview.com/chart/EURUSD/RpREfKsE-Let-s-Chat-About-The-EURO/,chart,EURUSD,RpREfKsE-Let-s-Chat-About-The-EURO,
https://www.tradingview.com/chart/ETHUSD/QqfzJsG3-My-thoughts-on-a-page-Systematic-Approach/,chart,ETHUSD,QqfzJsG3-My-thoughts-on-a-page-Systematic-Approach,
https://www.tradingview.com/chart/EURUSD/eXxw8giE-EUR-USD-is-a-Short-from-now-H-S/,chart,EURUSD,eXxw8giE-EUR-USD-is-a-Short-from-now-H-S,
https://www.tradingview.com/chart/DIS/tNDi8e70-DIS-crossed-200-line/,chart,DIS,tNDi8e70-DIS-crossed-200-line,
https://www.tradingview.com/chart/GBPUSD/cAxpNOf0-GBP-USD-under-pressure/,chart,GBPUSD,cAxpNOf0-GBP-USD-under-pressure,
https://www.tradingview.com/chart/XAUUSD/2ARrPARl-XAUUSD-How-low-can-it-go-1670-possible/,chart,XAUUSD,2ARrPARl-XAUUSD-How-low-can-it-go-1670-possible,
https://www.tradingview.com/chart/BTCUSDT/uyOEZ6qs-Ten-Thousands-Dollars-Bitcoin-Guardian/,chart,BTCUSDT,uyOEZ6qs-Ten-Thousands-Dollars-Bitcoin-Guardian,
https://www.tradingview.com/chart/BTCUSD/4KuP1MnU-2-Risk-Management-Market-Psychology/,chart,BTCUSD,4KuP1MnU-2-Risk-Management-Market-Psychology,
https://www.tradingview.com/chart/SPX/MV1eLkrN-The-FA-Breaks-away-from-the-ANG-in-FAANG/,chart,SPX,MV1eLkrN-The-FA-Breaks-away-from-the-ANG-in-FAANG,
https://www.tradingview.com/chart/TSLA/qSFwTCM7-Tesla-and-Bitcoin-The-Most-Viewed-Assets-in-America/,chart,TSLA,qSFwTCM7-Tesla-and-Bitcoin-The-Most-Viewed-Assets-in-America,
https://www.tradingview.com/chart/DXY/rRCx2dL0-The-dollar-looks-particularly-weak-today/,chart,DXY,rRCx2dL0-The-dollar-looks-particularly-weak-today,
https://www.tradingview.com/chart/EURUSD/4yxIQwZy-Your-guide-to-success-Beginners-start-here/,chart,EURUSD,4yxIQwZy-Your-guide-to-success-Beginners-start-here,
https://www.tradingview.com/chart/ES1!/wINvonsX-Calling-a-Macro-Top-My-Rough-Prediction-of-What-Follows/,chart,ES1!,wINvonsX-Calling-a-Macro-Top-My-Rough-Prediction-of-What-Follows,
https://www.tradingview.com/chart/BTCUSD/AoeGgk4F-Bitcoin-Understanding-CME-Gaps-A-Full-Perspective-and-Guide/,chart,BTCUSD,AoeGgk4F-Bitcoin-Understanding-CME-Gaps-A-Full-Perspective-and-Guide,
