URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/markets/stocks-morocco/news/,markets,stocks-morocco,news
https://www.tradingview.com/markets/stocks-india/market-movers-highest-revenue-per-employee/,markets,stocks-india,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-united-kingdom/market-movers-large-cap/,markets,stocks-united-kingdom,market-movers-large-cap
https://www.tradingview.com/markets/stocks-venezuela/market-movers-high-dividend/,markets,stocks-venezuela,market-movers-high-dividend
https://www.tradingview.com/markets/stocks-hungary/market-movers-losers/,markets,stocks-hungary,market-movers-losers
https://www.tradingview.com/markets/stocks-india/sectorandindustry-industry/,markets,stocks-india,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-philippines/market-movers-gainers/,markets,stocks-philippines,market-movers-gainers
https://www.tradingview.com/markets/stocks-spain/market-movers-highest-profit-per-employee/,markets,stocks-spain,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-chile/market-movers-all-stocks/,markets,stocks-chile,market-movers-all-stocks
https://www.tradingview.com/markets/stocks-sweden/market-movers-highest-profit-per-employee/,markets,stocks-sweden,market-movers-highest-profit-per-employee
https://www.tradingview.com/markets/stocks-finland/market-movers-oversold/,markets,stocks-finland,market-movers-oversold
https://www.tradingview.com/markets/stocks-iceland/market-movers-active/,markets,stocks-iceland,market-movers-active
https://www.tradingview.com/markets/stocks-thailand/market-movers-ath/,markets,stocks-thailand,market-movers-ath
https://www.tradingview.com/markets/stocks-tunisia/market-movers-overbought/,markets,stocks-tunisia,market-movers-overbought
https://www.tradingview.com/markets/stocks-cyprus/sectorandindustry-industry/,markets,stocks-cyprus,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-philippines/market-movers-highest-revenue-per-employee/,markets,stocks-philippines,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-kenya/market-movers-highest-cash/,markets,stocks-kenya,market-movers-highest-cash
https://www.tradingview.com/markets/stocks-luxembourg/market-movers-losers/,markets,stocks-luxembourg,market-movers-losers
https://www.tradingview.com/markets/bonds/prices-eu/,markets,bonds,prices-eu
https://www.tradingview.com/markets/stocks-uae/,markets,stocks-uae,
https://www.tradingview.com/markets/stocks-pakistan/market-movers-atl/,markets,stocks-pakistan,market-movers-atl
https://www.tradingview.com/markets/stocks-switzerland/market-movers-all-stocks/,markets,stocks-switzerland,market-movers-all-stocks
https://www.tradingview.com/markets/stocks-switzerland/news/,markets,stocks-switzerland,news
https://www.tradingview.com/markets/stocks-canada/market-movers-largest-employers/,markets,stocks-canada,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-new-zealand/market-movers-52wk-low/,markets,stocks-new-zealand,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-singapore/market-movers-atl/,markets,stocks-singapore,market-movers-atl
https://www.tradingview.com/markets/stocks-france/market-movers-52wk-high/,markets,stocks-france,market-movers-52wk-high
https://www.tradingview.com/markets/stocks-sweden/market-movers-best-performing/,markets,stocks-sweden,market-movers-best-performing
https://www.tradingview.com/markets/stocks-hungary/ideas/,markets,stocks-hungary,ideas
https://www.tradingview.com/markets/stocks-estonia/market-movers-small-cap/,markets,stocks-estonia,market-movers-small-cap
https://www.tradingview.com/markets/etfs/news/,markets,etfs,news
https://www.tradingview.com/markets/stocks-spain/market-movers-largest-employers/,markets,stocks-spain,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-spain/market-movers-gainers/,markets,stocks-spain,market-movers-gainers
https://www.tradingview.com/markets/stocks-united-kingdom/market-movers-best-performing/,markets,stocks-united-kingdom,market-movers-best-performing
https://www.tradingview.com/markets/stocks-belgium/market-movers-overbought/,markets,stocks-belgium,market-movers-overbought
https://www.tradingview.com/markets/stocks-latvia/sectorandindustry-sector/,markets,stocks-latvia,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-hong-kong/market-movers-active/,markets,stocks-hong-kong,market-movers-active
