URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/symbols/NASDAQ-KXIN/history-timeline/,symbols,NASDAQ-KXIN,history-timeline
https://www.tradingview.com/symbols/NASDAQ-WKHS/history-timeline/,symbols,NASDAQ-WKHS,history-timeline
https://www.tradingview.com/symbols/OTC-CURLF/history-timeline/,symbols,OTC-CURLF,history-timeline
https://www.tradingview.com/symbols/NASDAQ-LULU/history-timeline/,symbols,NASDAQ-LULU,history-timeline
https://www.tradingview.com/symbols/SANDUSD/history-timeline/,symbols,SANDUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SPWR/history-timeline/,symbols,NASDAQ-SPWR,history-timeline
https://www.tradingview.com/symbols/NYSE-F/history-timeline/,symbols,NYSE-F,history-timeline
https://www.tradingview.com/symbols/NASDAQ-APP/history-timeline/,symbols,NASDAQ-APP,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ATER/history-timeline/,symbols,NASDAQ-ATER,history-timeline
https://www.tradingview.com/symbols/NASDAQ-AFRM/history-timeline/,symbols,NASDAQ-AFRM,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CPOP/history-timeline/,symbols,NASDAQ-CPOP,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CLNE/history-timeline/,symbols,NASDAQ-CLNE,history-timeline
https://www.tradingview.com/symbols/TSE-7974/history-timeline/,symbols,TSE-7974,history-timeline
https://www.tradingview.com/symbols/NYSE-BB/history-timeline/,symbols,NYSE-BB,history-timeline
https://www.tradingview.com/symbols/GALAUSD/history-timeline/,symbols,GALAUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-MNST/history-timeline/,symbols,NASDAQ-MNST,history-timeline
https://www.tradingview.com/symbols/NYSE-XPEV/history-timeline/,symbols,NYSE-XPEV,history-timeline
https://www.tradingview.com/symbols/NASDAQ-DLPN/history-timeline/,symbols,NASDAQ-DLPN,history-timeline
https://www.tradingview.com/symbols/NYSE-DAL/history-timeline/,symbols,NYSE-DAL,history-timeline
https://www.tradingview.com/symbols/NASDAQ-FOX/history-timeline/,symbols,NASDAQ-FOX,history-timeline
https://www.tradingview.com/symbols/NASDAQ-BLNK/history-timeline/,symbols,NASDAQ-BLNK,history-timeline
https://www.tradingview.com/symbols/NASDAQ-WDAY/history-timeline/,symbols,NASDAQ-WDAY,history-timeline
https://www.tradingview.com/symbols/LSE-WISE/history-timeline/,symbols,LSE-WISE,history-timeline
https://www.tradingview.com/symbols/NYSE-NYT/history-timeline/,symbols,NYSE-NYT,history-timeline
https://www.tradingview.com/symbols/BNBUSD/history-timeline/,symbols,BNBUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-DUOL/history-timeline/,symbols,NASDAQ-DUOL,history-timeline
https://www.tradingview.com/symbols/NYSE-HUM/history-timeline/,symbols,NYSE-HUM,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ETSY/history-timeline/,symbols,NASDAQ-ETSY,history-timeline
https://www.tradingview.com/symbols/BZRXUSDT/history-timeline/,symbols,BZRXUSDT,history-timeline
https://www.tradingview.com/symbols/BSVUSD/history-timeline/,symbols,BSVUSD,history-timeline
https://www.tradingview.com/symbols/XRPUSD/history-timeline/,symbols,XRPUSD,history-timeline
https://www.tradingview.com/symbols/NYMEX-CL1!/history-timeline/,symbols,NYMEX-CL1!,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ANY/history-timeline/,symbols,NASDAQ-ANY,history-timeline
https://www.tradingview.com/symbols/NYSE-BK/history-timeline/,symbols,NYSE-BK,history-timeline
https://www.tradingview.com/symbols/AMEX-URA/history-timeline/,symbols,AMEX-URA,history-timeline
https://www.tradingview.com/symbols/NASDAQ-NDX/history-timeline/,symbols,NASDAQ-NDX,history-timeline
https://www.tradingview.com/symbols/FLOKIUSDT/history-timeline/,symbols,FLOKIUSDT,history-timeline
https://www.tradingview.com/symbols/NASDAQ-DNUT/history-timeline/,symbols,NASDAQ-DNUT,history-timeline
https://www.tradingview.com/symbols/NYSE-JNPR/history-timeline/,symbols,NYSE-JNPR,history-timeline
https://www.tradingview.com/symbols/NASDAQ-FLGC/history-timeline/,symbols,NASDAQ-FLGC,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SFIX/history-timeline/,symbols,NASDAQ-SFIX,history-timeline
https://www.tradingview.com/symbols/APEUSD/history-timeline/,symbols,APEUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-LNC/history-timeline/,symbols,NYSE-LNC,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ASTR/history-timeline/,symbols,NASDAQ-ASTR,history-timeline
https://www.tradingview.com/symbols/NYSE-HD/history-timeline/,symbols,NYSE-HD,history-timeline
https://www.tradingview.com/symbols/NYSE-SAVE/history-timeline/,symbols,NYSE-SAVE,history-timeline
https://www.tradingview.com/symbols/AAVEUSD/history-timeline/,symbols,AAVEUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-NUZE/history-timeline/,symbols,NASDAQ-NUZE,history-timeline
https://www.tradingview.com/symbols/STXUSD/history-timeline/,symbols,STXUSD,history-timeline
https://www.tradingview.com/symbols/USDAUD/history-timeline/,symbols,USDAUD,history-timeline
https://www.tradingview.com/symbols/NYSE-SHAK/history-timeline/,symbols,NYSE-SHAK,history-timeline
https://www.tradingview.com/symbols/NASDAQ-UPST/history-timeline/,symbols,NASDAQ-UPST,history-timeline
https://www.tradingview.com/symbols/XMRUSD/history-timeline/,symbols,XMRUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-BX/history-timeline/,symbols,NYSE-BX,history-timeline
https://www.tradingview.com/symbols/NYSE-KO/history-timeline/,symbols,NYSE-KO,history-timeline
https://www.tradingview.com/symbols/AXSUSD/history-timeline/,symbols,AXSUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-UL/history-timeline/,symbols,NYSE-UL,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ARM/history-timeline/,symbols,NASDAQ-ARM,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ABNB/history-timeline/,symbols,NASDAQ-ABNB,history-timeline
https://www.tradingview.com/symbols/HNTUSD/history-timeline/,symbols,HNTUSD,history-timeline
https://www.tradingview.com/symbols/KCSUSDT/history-timeline/,symbols,KCSUSDT,history-timeline
https://www.tradingview.com/symbols/NYSE-AXP/history-timeline/,symbols,NYSE-AXP,history-timeline
https://www.tradingview.com/symbols/NYSE-ORCL/history-timeline/,symbols,NYSE-ORCL,history-timeline
https://www.tradingview.com/symbols/CHZUSD/history-timeline/,symbols,CHZUSD,history-timeline
https://www.tradingview.com/symbols/MATICUSD/history-timeline/,symbols,MATICUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-PTPI/history-timeline/,symbols,NASDAQ-PTPI,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CUEN/history-timeline/,symbols,NASDAQ-CUEN,history-timeline
https://www.tradingview.com/symbols/NYSE-CPB/history-timeline/,symbols,NYSE-CPB,history-timeline
https://www.tradingview.com/symbols/RVNUSD/history-timeline/,symbols,RVNUSD,history-timeline
https://www.tradingview.com/symbols/ATOMUSD/history-timeline/,symbols,ATOMUSD,history-timeline
https://www.tradingview.com/symbols/NEXOUSD/history-timeline/,symbols,NEXOUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-PPSI/history-timeline/,symbols,NASDAQ-PPSI,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CARV/history-timeline/,symbols,NASDAQ-CARV,history-timeline
https://www.tradingview.com/symbols/EOSUSD/history-timeline/,symbols,EOSUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-NOC/history-timeline/,symbols,NYSE-NOC,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ZG/history-timeline/,symbols,NASDAQ-ZG,history-timeline
https://www.tradingview.com/symbols/NASDAQ-STX/history-timeline/,symbols,NASDAQ-STX,history-timeline
https://www.tradingview.com/symbols/NYSE-BOX/history-timeline/,symbols,NYSE-BOX,history-timeline
https://www.tradingview.com/symbols/NYSE-KMX/history-timeline/,symbols,NYSE-KMX,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CLSK/history-timeline/,symbols,NASDAQ-CLSK,history-timeline
https://www.tradingview.com/symbols/NYSE-SQ/history-timeline/,symbols,NYSE-SQ,history-timeline
https://www.tradingview.com/symbols/XAUUSD/history-timeline/,symbols,XAUUSD,history-timeline
https://www.tradingview.com/symbols/PARUSD/history-timeline/,symbols,PARUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-PACW/history-timeline/,symbols,NASDAQ-PACW,history-timeline
https://www.tradingview.com/symbols/NYSE-ADT/history-timeline/,symbols,NYSE-ADT,history-timeline
https://www.tradingview.com/symbols/OKBUSD/history-timeline/,symbols,OKBUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-MO/history-timeline/,symbols,NYSE-MO,history-timeline
https://www.tradingview.com/symbols/NYSE-ANET/history-timeline/,symbols,NYSE-ANET,history-timeline
https://www.tradingview.com/symbols/HKEX-700/history-timeline/,symbols,HKEX-700,history-timeline
https://www.tradingview.com/symbols/LOOMUSD/history-timeline/,symbols,LOOMUSD,history-timeline
https://www.tradingview.com/symbols/THETAUSD/history-timeline/,symbols,THETAUSD,history-timeline
https://www.tradingview.com/symbols/AMEX-TELL/history-timeline/,symbols,AMEX-TELL,history-timeline
https://www.tradingview.com/symbols/NASDAQ-AMPL/history-timeline/,symbols,NASDAQ-AMPL,history-timeline
https://www.tradingview.com/symbols/NASDAQ-UAL/history-timeline/,symbols,NASDAQ-UAL,history-timeline
https://www.tradingview.com/symbols/AMEX-GBR/history-timeline/,symbols,AMEX-GBR,history-timeline
https://www.tradingview.com/symbols/LBCUSD/history-timeline/,symbols,LBCUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-EDU/history-timeline/,symbols,NYSE-EDU,history-timeline
https://www.tradingview.com/symbols/SHIBUSD/history-timeline/,symbols,SHIBUSD,history-timeline
https://www.tradingview.com/symbols/ECONOMICS-USHMI/history-timeline/,symbols,ECONOMICS-USHMI,history-timeline
https://www.tradingview.com/symbols/NYSE-NOK/history-timeline/,symbols,NYSE-NOK,history-timeline
https://www.tradingview.com/symbols/NYSE-MANU/history-timeline/,symbols,NYSE-MANU,history-timeline
https://www.tradingview.com/symbols/NASDAQ-ROST/history-timeline/,symbols,NASDAQ-ROST,history-timeline
https://www.tradingview.com/symbols/NASDAQ-MDB/history-timeline/,symbols,NASDAQ-MDB,history-timeline
https://www.tradingview.com/symbols/NYSE-TJX/history-timeline/,symbols,NYSE-TJX,history-timeline
https://www.tradingview.com/symbols/NYSE-KVYO/history-timeline/,symbols,NYSE-KVYO,history-timeline
https://www.tradingview.com/symbols/NYSE-ATEN/history-timeline/,symbols,NYSE-ATEN,history-timeline
https://www.tradingview.com/symbols/USDINR/history-timeline/,symbols,USDINR,history-timeline
https://www.tradingview.com/symbols/NASDAQ-RIVN/history-timeline/,symbols,NASDAQ-RIVN,history-timeline
https://www.tradingview.com/symbols/BRDUSD/history-timeline/,symbols,BRDUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SIGA/history-timeline/,symbols,NASDAQ-SIGA,history-timeline
https://www.tradingview.com/symbols/NYSE-FUBO/history-timeline/,symbols,NYSE-FUBO,history-timeline
https://www.tradingview.com/symbols/TVC-HSI/history-timeline/,symbols,TVC-HSI,history-timeline
https://www.tradingview.com/symbols/NASDAQ-OKTA/history-timeline/,symbols,NASDAQ-OKTA,history-timeline
https://www.tradingview.com/symbols/NASDAQ-BTCS/history-timeline/,symbols,NASDAQ-BTCS,history-timeline
https://www.tradingview.com/symbols/NYSE-XOM/history-timeline/,symbols,NYSE-XOM,history-timeline
https://www.tradingview.com/symbols/FTTUSD/history-timeline/,symbols,FTTUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-FUN/history-timeline/,symbols,NYSE-FUN,history-timeline
https://www.tradingview.com/symbols/NASDAQ-QCOM/history-timeline/,symbols,NASDAQ-QCOM,history-timeline
https://www.tradingview.com/symbols/HKEX-3333/history-timeline/,symbols,HKEX-3333,history-timeline
https://www.tradingview.com/symbols/NYSE-CRM/history-timeline/,symbols,NYSE-CRM,history-timeline
https://www.tradingview.com/symbols/NYSE-GETY/history-timeline/,symbols,NYSE-GETY,history-timeline
https://www.tradingview.com/symbols/SIX-UBSG/history-timeline/,symbols,SIX-UBSG,history-timeline
https://www.tradingview.com/symbols/NYSE-V/history-timeline/,symbols,NYSE-V,history-timeline
https://www.tradingview.com/symbols/DESOUSD/history-timeline/,symbols,DESOUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SPLK/history-timeline/,symbols,NASDAQ-SPLK,history-timeline
https://www.tradingview.com/symbols/SOLUSD/history-timeline/,symbols,SOLUSD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-OBLG/history-timeline/,symbols,NASDAQ-OBLG,history-timeline
https://www.tradingview.com/symbols/NASDAQ-DKNG/history-timeline/,symbols,NASDAQ-DKNG,history-timeline
https://www.tradingview.com/symbols/NYSE-FRGE/history-timeline/,symbols,NYSE-FRGE,history-timeline
https://www.tradingview.com/symbols/NASDAQ-INTU/history-timeline/,symbols,NASDAQ-INTU,history-timeline
